filename,beta,gamma,sim_id,num_rows,max_time,generated_at
b0.30_g0.20_sim29.csv,0.30000000000000004,0.2,29,22,21.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim30.csv,0.30000000000000004,0.2,30,32,31.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim31.csv,0.30000000000000004,0.2,31,28,27.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim32.csv,0.30000000000000004,0.2,32,28,27.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim33.csv,0.30000000000000004,0.2,33,20,19.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim34.csv,0.30000000000000004,0.2,34,19,18.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim35.csv,0.30000000000000004,0.2,35,34,33.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim36.csv,0.30000000000000004,0.2,36,25,24.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim37.csv,0.30000000000000004,0.2,37,37,36.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim38.csv,0.30000000000000004,0.2,38,20,19.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim39.csv,0.30000000000000004,0.2,39,38,37.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim40.csv,0.30000000000000004,0.2,40,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim41.csv,0.30000000000000004,0.2,41,21,20.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim42.csv,0.30000000000000004,0.2,42,24,23.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim43.csv,0.30000000000000004,0.2,43,23,22.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim44.csv,0.30000000000000004,0.2,44,28,27.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim45.csv,0.30000000000000004,0.2,45,27,26.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim46.csv,0.30000000000000004,0.2,46,24,23.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim47.csv,0.30000000000000004,0.2,47,31,30.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim48.csv,0.30000000000000004,0.2,48,21,20.0,2025-04-07T21:22:44.761847
b0.30_g0.20_sim49.csv,0.30000000000000004,0.2,49,32,31.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim0.csv,0.30000000000000004,0.30000000000000004,0,22,21.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim1.csv,0.30000000000000004,0.30000000000000004,1,23,22.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim2.csv,0.30000000000000004,0.30000000000000004,2,17,16.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim3.csv,0.30000000000000004,0.30000000000000004,3,20,19.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim4.csv,0.30000000000000004,0.30000000000000004,4,19,18.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim5.csv,0.30000000000000004,0.30000000000000004,5,17,16.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim6.csv,0.30000000000000004,0.30000000000000004,6,16,15.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim7.csv,0.30000000000000004,0.30000000000000004,7,28,27.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim8.csv,0.30000000000000004,0.30000000000000004,8,16,15.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim9.csv,0.30000000000000004,0.30000000000000004,9,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim10.csv,0.30000000000000004,0.30000000000000004,10,44,43.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim11.csv,0.30000000000000004,0.30000000000000004,11,20,19.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim12.csv,0.30000000000000004,0.30000000000000004,12,33,32.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim13.csv,0.30000000000000004,0.30000000000000004,13,20,19.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim14.csv,0.30000000000000004,0.30000000000000004,14,17,16.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim15.csv,0.30000000000000004,0.30000000000000004,15,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim16.csv,0.30000000000000004,0.30000000000000004,16,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim17.csv,0.30000000000000004,0.30000000000000004,17,17,16.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim18.csv,0.30000000000000004,0.30000000000000004,18,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim19.csv,0.30000000000000004,0.30000000000000004,19,16,15.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim20.csv,0.30000000000000004,0.30000000000000004,20,22,21.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim21.csv,0.30000000000000004,0.30000000000000004,21,21,20.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim22.csv,0.30000000000000004,0.30000000000000004,22,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim23.csv,0.30000000000000004,0.30000000000000004,23,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim24.csv,0.30000000000000004,0.30000000000000004,24,28,27.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim25.csv,0.30000000000000004,0.30000000000000004,25,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim26.csv,0.30000000000000004,0.30000000000000004,26,16,15.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim27.csv,0.30000000000000004,0.30000000000000004,27,20,19.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim28.csv,0.30000000000000004,0.30000000000000004,28,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim29.csv,0.30000000000000004,0.30000000000000004,29,20,19.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim30.csv,0.30000000000000004,0.30000000000000004,30,16,15.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim31.csv,0.30000000000000004,0.30000000000000004,31,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim32.csv,0.30000000000000004,0.30000000000000004,32,17,16.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim33.csv,0.30000000000000004,0.30000000000000004,33,20,19.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim34.csv,0.30000000000000004,0.30000000000000004,34,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim35.csv,0.30000000000000004,0.30000000000000004,35,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim36.csv,0.30000000000000004,0.30000000000000004,36,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim37.csv,0.30000000000000004,0.30000000000000004,37,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim38.csv,0.30000000000000004,0.30000000000000004,38,23,22.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim39.csv,0.30000000000000004,0.30000000000000004,39,19,18.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim40.csv,0.30000000000000004,0.30000000000000004,40,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim41.csv,0.30000000000000004,0.30000000000000004,41,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim42.csv,0.30000000000000004,0.30000000000000004,42,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim43.csv,0.30000000000000004,0.30000000000000004,43,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim44.csv,0.30000000000000004,0.30000000000000004,44,27,26.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim45.csv,0.30000000000000004,0.30000000000000004,45,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim46.csv,0.30000000000000004,0.30000000000000004,46,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim47.csv,0.30000000000000004,0.30000000000000004,47,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim48.csv,0.30000000000000004,0.30000000000000004,48,22,21.0,2025-04-07T21:22:44.761847
b0.30_g0.30_sim49.csv,0.30000000000000004,0.30000000000000004,49,19,18.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim0.csv,0.30000000000000004,0.4,0,16,15.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim1.csv,0.30000000000000004,0.4,1,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim2.csv,0.30000000000000004,0.4,2,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim3.csv,0.30000000000000004,0.4,3,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim4.csv,0.30000000000000004,0.4,4,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim5.csv,0.30000000000000004,0.4,5,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim6.csv,0.30000000000000004,0.4,6,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim7.csv,0.30000000000000004,0.4,7,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim8.csv,0.30000000000000004,0.4,8,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim9.csv,0.30000000000000004,0.4,9,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim10.csv,0.30000000000000004,0.4,10,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim11.csv,0.30000000000000004,0.4,11,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim12.csv,0.30000000000000004,0.4,12,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim13.csv,0.30000000000000004,0.4,13,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim14.csv,0.30000000000000004,0.4,14,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim15.csv,0.30000000000000004,0.4,15,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim16.csv,0.30000000000000004,0.4,16,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim17.csv,0.30000000000000004,0.4,17,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim18.csv,0.30000000000000004,0.4,18,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim19.csv,0.30000000000000004,0.4,19,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim20.csv,0.30000000000000004,0.4,20,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim21.csv,0.30000000000000004,0.4,21,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim22.csv,0.30000000000000004,0.4,22,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim23.csv,0.30000000000000004,0.4,23,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim24.csv,0.30000000000000004,0.4,24,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim25.csv,0.30000000000000004,0.4,25,16,15.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim26.csv,0.30000000000000004,0.4,26,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim27.csv,0.30000000000000004,0.4,27,23,22.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim28.csv,0.30000000000000004,0.4,28,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim29.csv,0.30000000000000004,0.4,29,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim30.csv,0.30000000000000004,0.4,30,19,18.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim31.csv,0.30000000000000004,0.4,31,19,18.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim32.csv,0.30000000000000004,0.4,32,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim33.csv,0.30000000000000004,0.4,33,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim34.csv,0.30000000000000004,0.4,34,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim35.csv,0.30000000000000004,0.4,35,16,15.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim36.csv,0.30000000000000004,0.4,36,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim37.csv,0.30000000000000004,0.4,37,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim38.csv,0.30000000000000004,0.4,38,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim39.csv,0.30000000000000004,0.4,39,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim40.csv,0.30000000000000004,0.4,40,16,15.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim41.csv,0.30000000000000004,0.4,41,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim42.csv,0.30000000000000004,0.4,42,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim43.csv,0.30000000000000004,0.4,43,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim44.csv,0.30000000000000004,0.4,44,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim45.csv,0.30000000000000004,0.4,45,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim46.csv,0.30000000000000004,0.4,46,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim47.csv,0.30000000000000004,0.4,47,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim48.csv,0.30000000000000004,0.4,48,19,18.0,2025-04-07T21:22:44.761847
b0.30_g0.40_sim49.csv,0.30000000000000004,0.4,49,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim0.csv,0.30000000000000004,0.5,0,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim1.csv,0.30000000000000004,0.5,1,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim2.csv,0.30000000000000004,0.5,2,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim3.csv,0.30000000000000004,0.5,3,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim4.csv,0.30000000000000004,0.5,4,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim5.csv,0.30000000000000004,0.5,5,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim6.csv,0.30000000000000004,0.5,6,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim7.csv,0.30000000000000004,0.5,7,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim8.csv,0.30000000000000004,0.5,8,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim9.csv,0.30000000000000004,0.5,9,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim10.csv,0.30000000000000004,0.5,10,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim11.csv,0.30000000000000004,0.5,11,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim12.csv,0.30000000000000004,0.5,12,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim13.csv,0.30000000000000004,0.5,13,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim14.csv,0.30000000000000004,0.5,14,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim15.csv,0.30000000000000004,0.5,15,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim16.csv,0.30000000000000004,0.5,16,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim17.csv,0.30000000000000004,0.5,17,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim18.csv,0.30000000000000004,0.5,18,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim19.csv,0.30000000000000004,0.5,19,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim20.csv,0.30000000000000004,0.5,20,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim21.csv,0.30000000000000004,0.5,21,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim22.csv,0.30000000000000004,0.5,22,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim23.csv,0.30000000000000004,0.5,23,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim24.csv,0.30000000000000004,0.5,24,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim25.csv,0.30000000000000004,0.5,25,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim26.csv,0.30000000000000004,0.5,26,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim27.csv,0.30000000000000004,0.5,27,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim28.csv,0.30000000000000004,0.5,28,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim29.csv,0.30000000000000004,0.5,29,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim30.csv,0.30000000000000004,0.5,30,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim31.csv,0.30000000000000004,0.5,31,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim32.csv,0.30000000000000004,0.5,32,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim33.csv,0.30000000000000004,0.5,33,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim34.csv,0.30000000000000004,0.5,34,5,4.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim35.csv,0.30000000000000004,0.5,35,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim36.csv,0.30000000000000004,0.5,36,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim37.csv,0.30000000000000004,0.5,37,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim38.csv,0.30000000000000004,0.5,38,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim39.csv,0.30000000000000004,0.5,39,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim40.csv,0.30000000000000004,0.5,40,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim41.csv,0.30000000000000004,0.5,41,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim42.csv,0.30000000000000004,0.5,42,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim43.csv,0.30000000000000004,0.5,43,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim44.csv,0.30000000000000004,0.5,44,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim45.csv,0.30000000000000004,0.5,45,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim46.csv,0.30000000000000004,0.5,46,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim47.csv,0.30000000000000004,0.5,47,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim48.csv,0.30000000000000004,0.5,48,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.50_sim49.csv,0.30000000000000004,0.5,49,19,18.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim0.csv,0.30000000000000004,0.6,0,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim1.csv,0.30000000000000004,0.6,1,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim2.csv,0.30000000000000004,0.6,2,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim3.csv,0.30000000000000004,0.6,3,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim4.csv,0.30000000000000004,0.6,4,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim5.csv,0.30000000000000004,0.6,5,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim6.csv,0.30000000000000004,0.6,6,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim7.csv,0.30000000000000004,0.6,7,14,13.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim8.csv,0.30000000000000004,0.6,8,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim9.csv,0.30000000000000004,0.6,9,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim10.csv,0.30000000000000004,0.6,10,6,5.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim11.csv,0.30000000000000004,0.6,11,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim12.csv,0.30000000000000004,0.6,12,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim13.csv,0.30000000000000004,0.6,13,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim14.csv,0.30000000000000004,0.6,14,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim15.csv,0.30000000000000004,0.6,15,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim16.csv,0.30000000000000004,0.6,16,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim17.csv,0.30000000000000004,0.6,17,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim18.csv,0.30000000000000004,0.6,18,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim19.csv,0.30000000000000004,0.6,19,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim20.csv,0.30000000000000004,0.6,20,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim21.csv,0.30000000000000004,0.6,21,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim22.csv,0.30000000000000004,0.6,22,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim23.csv,0.30000000000000004,0.6,23,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim24.csv,0.30000000000000004,0.6,24,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim25.csv,0.30000000000000004,0.6,25,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim26.csv,0.30000000000000004,0.6,26,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim27.csv,0.30000000000000004,0.6,27,18,17.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim28.csv,0.30000000000000004,0.6,28,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim29.csv,0.30000000000000004,0.6,29,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim30.csv,0.30000000000000004,0.6,30,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim31.csv,0.30000000000000004,0.6,31,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim32.csv,0.30000000000000004,0.6,32,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim33.csv,0.30000000000000004,0.6,33,15,14.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim34.csv,0.30000000000000004,0.6,34,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim35.csv,0.30000000000000004,0.6,35,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim36.csv,0.30000000000000004,0.6,36,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim37.csv,0.30000000000000004,0.6,37,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim38.csv,0.30000000000000004,0.6,38,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim39.csv,0.30000000000000004,0.6,39,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim40.csv,0.30000000000000004,0.6,40,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim41.csv,0.30000000000000004,0.6,41,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim42.csv,0.30000000000000004,0.6,42,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim43.csv,0.30000000000000004,0.6,43,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim44.csv,0.30000000000000004,0.6,44,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim45.csv,0.30000000000000004,0.6,45,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim46.csv,0.30000000000000004,0.6,46,6,5.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim47.csv,0.30000000000000004,0.6,47,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim48.csv,0.30000000000000004,0.6,48,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.60_sim49.csv,0.30000000000000004,0.6,49,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim0.csv,0.30000000000000004,0.7000000000000001,0,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim1.csv,0.30000000000000004,0.7000000000000001,1,6,5.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim2.csv,0.30000000000000004,0.7000000000000001,2,6,5.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim3.csv,0.30000000000000004,0.7000000000000001,3,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim4.csv,0.30000000000000004,0.7000000000000001,4,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim5.csv,0.30000000000000004,0.7000000000000001,5,6,5.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim6.csv,0.30000000000000004,0.7000000000000001,6,11,10.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim7.csv,0.30000000000000004,0.7000000000000001,7,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim8.csv,0.30000000000000004,0.7000000000000001,8,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim9.csv,0.30000000000000004,0.7000000000000001,9,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim10.csv,0.30000000000000004,0.7000000000000001,10,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim11.csv,0.30000000000000004,0.7000000000000001,11,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim12.csv,0.30000000000000004,0.7000000000000001,12,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim13.csv,0.30000000000000004,0.7000000000000001,13,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim14.csv,0.30000000000000004,0.7000000000000001,14,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim15.csv,0.30000000000000004,0.7000000000000001,15,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim16.csv,0.30000000000000004,0.7000000000000001,16,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim17.csv,0.30000000000000004,0.7000000000000001,17,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim18.csv,0.30000000000000004,0.7000000000000001,18,7,6.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim19.csv,0.30000000000000004,0.7000000000000001,19,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim20.csv,0.30000000000000004,0.7000000000000001,20,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim21.csv,0.30000000000000004,0.7000000000000001,21,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim22.csv,0.30000000000000004,0.7000000000000001,22,5,4.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim23.csv,0.30000000000000004,0.7000000000000001,23,9,8.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim24.csv,0.30000000000000004,0.7000000000000001,24,10,9.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim25.csv,0.30000000000000004,0.7000000000000001,25,8,7.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim26.csv,0.30000000000000004,0.7000000000000001,26,6,5.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim27.csv,0.30000000000000004,0.7000000000000001,27,12,11.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim28.csv,0.30000000000000004,0.7000000000000001,28,13,12.0,2025-04-07T21:22:44.761847
b0.30_g0.70_sim29.csv,0.30000000000000004,0.7000000000000001,29,12,11.0,2025-04-07T21:22:44.761847
