time,S,I,R
0.0,95,5,0
1.0,0,87,13
2.0,0,82,18
3.0,0,75,25
4.0,0,69,31
5.0,0,63,37
6.0,0,53,47
7.0,0,48,52
8.0,0,44,56
9.0,0,41,59
10.0,0,40,60
11.0,0,37,63
12.0,0,33,67
13.0,0,30,70
14.0,0,30,70
15.0,0,28,72
16.0,0,28,72
17.0,0,25,75
18.0,0,20,80
19.0,0,17,83
20.0,0,16,84
21.0,0,15,85
22.0,0,13,87
23.0,0,12,88
24.0,0,11,89
25.0,0,10,90
26.0,0,9,91
27.0,0,7,93
28.0,0,6,94
29.0,0,4,96
30.0,0,4,96
31.0,0,2,98
32.0,0,2,98
33.0,0,0,100
34.0,0,0,100
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
51.0,0,0,100
52.0,0,0,100
53.0,0,0,100
54.0,0,0,100
55.0,0,0,100
