time,S,I,R
0.0,95,5,0
1.0,0,91,9
2.0,0,85,15
3.0,0,75,25
4.0,0,69,31
5.0,0,63,37
6.0,0,61,39
7.0,0,51,49
8.0,0,44,56
9.0,0,40,60
10.0,0,37,63
11.0,0,30,70
12.0,0,27,73
13.0,0,23,77
14.0,0,19,81
15.0,0,15,85
16.0,0,12,88
17.0,0,12,88
18.0,0,11,89
19.0,0,8,92
20.0,0,8,92
21.0,0,8,92
22.0,0,7,93
23.0,0,7,93
24.0,0,7,93
25.0,0,7,93
26.0,0,7,93
27.0,0,6,94
28.0,0,5,95
29.0,0,5,95
30.0,0,3,97
31.0,0,2,98
32.0,0,1,99
33.0,0,1,99
34.0,0,1,99
35.0,0,1,99
36.0,0,1,99
37.0,0,1,99
38.0,0,1,99
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
