time,S,I,R
0.0,95,5,0
1.0,0,90,10
2.0,0,81,19
3.0,0,70,30
4.0,0,66,34
5.0,0,60,40
6.0,0,53,47
7.0,0,50,50
8.0,0,46,54
9.0,0,44,56
10.0,0,36,64
11.0,0,29,71
12.0,0,27,73
13.0,0,24,76
14.0,0,20,80
15.0,0,18,82
16.0,0,17,83
17.0,0,15,85
18.0,0,11,89
19.0,0,11,89
20.0,0,11,89
21.0,0,7,93
22.0,0,5,95
23.0,0,4,96
24.0,0,3,97
25.0,0,3,97
26.0,0,2,98
27.0,0,2,98
28.0,0,2,98
29.0,0,2,98
30.0,0,2,98
31.0,0,2,98
32.0,0,1,99
33.0,0,0,100
34.0,0,0,100
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
51.0,0,0,100
52.0,0,0,100
53.0,0,0,100
