time,S,I,R
0.0,95,5,0
1.0,0,94,6
2.0,0,86,14
3.0,0,78,22
4.0,0,73,27
5.0,0,66,34
6.0,0,60,40
7.0,0,60,40
8.0,0,54,46
9.0,0,50,50
10.0,0,48,52
11.0,0,42,58
12.0,0,37,63
13.0,0,36,64
14.0,0,31,69
15.0,0,28,72
16.0,0,24,76
17.0,0,21,79
18.0,0,16,84
19.0,0,13,87
20.0,0,13,87
21.0,0,11,89
22.0,0,11,89
23.0,0,10,90
24.0,0,8,92
25.0,0,8,92
26.0,0,7,93
27.0,0,6,94
28.0,0,5,95
29.0,0,4,96
30.0,0,3,97
31.0,0,2,98
32.0,0,2,98
33.0,0,1,99
34.0,0,1,99
35.0,0,1,99
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
51.0,0,0,100
52.0,0,0,100
53.0,0,0,100
54.0,0,0,100
55.0,0,0,100
56.0,0,0,100
57.0,0,0,100
58.0,0,0,100
59.0,0,0,100
60.0,0,0,100
61.0,0,0,100
62.0,0,0,100
63.0,0,0,100
64.0,0,0,100
