time,S,I,R
0.0,95,5,0
1.0,0,91,9
2.0,0,80,20
3.0,0,67,33
4.0,0,63,37
5.0,0,57,43
6.0,0,54,46
7.0,0,48,52
8.0,0,42,58
9.0,0,37,63
10.0,0,37,63
11.0,0,37,63
12.0,0,31,69
13.0,0,26,74
14.0,0,22,78
15.0,0,17,83
16.0,0,15,85
17.0,0,13,87
18.0,0,12,88
19.0,0,10,90
20.0,0,8,92
21.0,0,6,94
22.0,0,6,94
23.0,0,5,95
24.0,0,5,95
25.0,0,5,95
26.0,0,4,96
27.0,0,4,96
28.0,0,4,96
29.0,0,4,96
30.0,0,4,96
31.0,0,3,97
32.0,0,1,99
33.0,0,1,99
34.0,0,1,99
35.0,0,1,99
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
