time,S,I,R
0.0,95,5,0
1.0,0,91,9
2.0,0,85,15
3.0,0,72,28
4.0,0,68,32
5.0,0,60,40
6.0,0,53,47
7.0,0,48,52
8.0,0,45,55
9.0,0,42,58
10.0,0,41,59
11.0,0,40,60
12.0,0,38,62
13.0,0,36,64
14.0,0,34,66
15.0,0,31,69
16.0,0,28,72
17.0,0,26,74
18.0,0,25,75
19.0,0,23,77
20.0,0,22,78
21.0,0,21,79
22.0,0,20,80
23.0,0,19,81
24.0,0,18,82
25.0,0,18,82
26.0,0,15,85
27.0,0,14,86
28.0,0,12,88
29.0,0,12,88
30.0,0,10,90
31.0,0,9,91
32.0,0,9,91
33.0,0,9,91
34.0,0,7,93
35.0,0,6,94
36.0,0,6,94
37.0,0,5,95
38.0,0,5,95
39.0,0,5,95
40.0,0,5,95
41.0,0,5,95
42.0,0,5,95
43.0,0,4,96
44.0,0,4,96
45.0,0,3,97
46.0,0,3,97
47.0,0,3,97
48.0,0,3,97
49.0,0,3,97
50.0,0,3,97
51.0,0,2,98
52.0,0,2,98
53.0,0,2,98
54.0,0,2,98
55.0,0,1,99
56.0,0,0,100
57.0,0,0,100
