time,S,I,R
0.0,95,5,0
1.0,0,94,6
2.0,0,88,12
3.0,0,79,21
4.0,0,72,28
5.0,0,66,34
6.0,0,60,40
7.0,0,51,49
8.0,0,43,57
9.0,0,39,61
10.0,0,33,67
11.0,0,29,71
12.0,0,24,76
13.0,0,20,80
14.0,0,20,80
15.0,0,17,83
16.0,0,16,84
17.0,0,15,85
18.0,0,13,87
19.0,0,11,89
20.0,0,10,90
21.0,0,10,90
22.0,0,9,91
23.0,0,9,91
24.0,0,9,91
25.0,0,8,92
26.0,0,8,92
27.0,0,7,93
28.0,0,7,93
29.0,0,6,94
30.0,0,5,95
31.0,0,5,95
32.0,0,5,95
33.0,0,4,96
34.0,0,4,96
35.0,0,2,98
36.0,0,2,98
37.0,0,2,98
38.0,0,1,99
39.0,0,1,99
40.0,0,1,99
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
