time,S,I,R
0.0,95,5,0
1.0,0,90,10
2.0,0,82,18
3.0,0,79,21
4.0,0,70,30
5.0,0,56,44
6.0,0,50,50
7.0,0,45,55
8.0,0,39,61
9.0,0,39,61
10.0,0,35,65
11.0,0,33,67
12.0,0,32,68
13.0,0,30,70
14.0,0,27,73
15.0,0,24,76
16.0,0,19,81
17.0,0,18,82
18.0,0,17,83
19.0,0,17,83
20.0,0,14,86
21.0,0,14,86
22.0,0,14,86
23.0,0,13,87
24.0,0,10,90
25.0,0,10,90
26.0,0,10,90
27.0,0,9,91
28.0,0,9,91
29.0,0,7,93
30.0,0,6,94
31.0,0,6,94
32.0,0,6,94
33.0,0,6,94
34.0,0,4,96
35.0,0,3,97
36.0,0,3,97
37.0,0,3,97
38.0,0,1,99
39.0,0,1,99
40.0,0,1,99
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
