time,S,I,R
0.0,95,5,0
1.0,0,91,9
2.0,0,82,18
3.0,0,79,21
4.0,0,73,27
5.0,0,65,35
6.0,0,63,37
7.0,0,57,43
8.0,0,50,50
9.0,0,47,53
10.0,0,46,54
11.0,0,41,59
12.0,0,36,64
13.0,0,32,68
14.0,0,28,72
15.0,0,28,72
16.0,0,26,74
17.0,0,19,81
18.0,0,14,86
19.0,0,13,87
20.0,0,13,87
21.0,0,12,88
22.0,0,11,89
23.0,0,10,90
24.0,0,8,92
25.0,0,8,92
26.0,0,8,92
27.0,0,6,94
28.0,0,5,95
29.0,0,5,95
30.0,0,5,95
31.0,0,3,97
32.0,0,3,97
33.0,0,3,97
34.0,0,3,97
35.0,0,3,97
36.0,0,3,97
37.0,0,3,97
38.0,0,3,97
39.0,0,2,98
40.0,0,1,99
41.0,0,0,100
