time,S,I,R
0.0,95,5,0
1.0,0,90,10
2.0,0,81,19
3.0,0,69,31
4.0,0,55,45
5.0,0,49,51
6.0,0,47,53
7.0,0,42,58
8.0,0,38,62
9.0,0,30,70
10.0,0,27,73
11.0,0,24,76
12.0,0,19,81
13.0,0,19,81
14.0,0,16,84
15.0,0,14,86
16.0,0,14,86
17.0,0,13,87
18.0,0,12,88
19.0,0,10,90
20.0,0,8,92
21.0,0,7,93
22.0,0,5,95
23.0,0,5,95
24.0,0,5,95
25.0,0,5,95
26.0,0,5,95
27.0,0,4,96
28.0,0,3,97
29.0,0,3,97
30.0,0,3,97
31.0,0,3,97
32.0,0,2,98
33.0,0,1,99
34.0,0,1,99
35.0,0,1,99
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
51.0,0,0,100
52.0,0,0,100
53.0,0,0,100
54.0,0,0,100
55.0,0,0,100
