time,S,I,R
0.0,95,5,0
1.0,0,86,14
2.0,0,81,19
3.0,0,75,25
4.0,0,64,36
5.0,0,56,44
6.0,0,49,51
7.0,0,48,52
8.0,0,44,56
9.0,0,42,58
10.0,0,37,63
11.0,0,31,69
12.0,0,28,72
13.0,0,25,75
14.0,0,19,81
15.0,0,14,86
16.0,0,14,86
17.0,0,12,88
18.0,0,10,90
19.0,0,9,91
20.0,0,7,93
21.0,0,6,94
22.0,0,5,95
23.0,0,3,97
24.0,0,3,97
25.0,0,3,97
26.0,0,3,97
27.0,0,3,97
28.0,0,3,97
29.0,0,3,97
30.0,0,3,97
31.0,0,3,97
32.0,0,3,97
33.0,0,3,97
34.0,0,2,98
35.0,0,2,98
36.0,0,1,99
37.0,0,1,99
38.0,0,1,99
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
