time,S,I,R
0.0,95,5,0
1.0,0,83,17
2.0,0,78,22
3.0,0,70,30
4.0,0,66,34
5.0,0,57,43
6.0,0,54,46
7.0,0,49,51
8.0,0,43,57
9.0,0,38,62
10.0,0,36,64
11.0,0,32,68
12.0,0,30,70
13.0,0,27,73
14.0,0,23,77
15.0,0,20,80
16.0,0,18,82
17.0,0,17,83
18.0,0,16,84
19.0,0,14,86
20.0,0,12,88
21.0,0,10,90
22.0,0,10,90
23.0,0,8,92
24.0,0,8,92
25.0,0,8,92
26.0,0,7,93
27.0,0,6,94
28.0,0,5,95
29.0,0,4,96
30.0,0,4,96
31.0,0,4,96
32.0,0,2,98
33.0,0,2,98
34.0,0,1,99
35.0,0,1,99
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
