time,S,I,R
0.0,95,5,0
1.0,0,91,9
2.0,0,82,18
3.0,0,66,34
4.0,0,60,40
5.0,0,51,49
6.0,0,45,55
7.0,0,44,56
8.0,0,38,62
9.0,0,35,65
10.0,0,29,71
11.0,0,27,73
12.0,0,27,73
13.0,0,22,78
14.0,0,18,82
15.0,0,18,82
16.0,0,18,82
17.0,0,17,83
18.0,0,15,85
19.0,0,14,86
20.0,0,13,87
21.0,0,11,89
22.0,0,11,89
23.0,0,10,90
24.0,0,10,90
25.0,0,9,91
26.0,0,6,94
27.0,0,5,95
28.0,0,3,97
29.0,0,2,98
30.0,0,1,99
31.0,0,1,99
32.0,0,1,99
33.0,0,1,99
34.0,0,0,100
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
51.0,0,0,100
52.0,0,0,100
53.0,0,0,100
