time,S,I,R
0.0,95,5,0
1.0,0,88,12
2.0,0,74,26
3.0,0,67,33
4.0,0,63,37
5.0,0,57,43
6.0,0,52,48
7.0,0,48,52
8.0,0,43,57
9.0,0,37,63
10.0,0,36,64
11.0,0,33,67
12.0,0,30,70
13.0,0,26,74
14.0,0,23,77
15.0,0,22,78
16.0,0,21,79
17.0,0,20,80
18.0,0,19,81
19.0,0,16,84
20.0,0,15,85
21.0,0,12,88
22.0,0,12,88
23.0,0,9,91
24.0,0,7,93
25.0,0,5,95
26.0,0,3,97
27.0,0,3,97
28.0,0,3,97
29.0,0,2,98
30.0,0,2,98
31.0,0,2,98
32.0,0,1,99
33.0,0,1,99
34.0,0,1,99
35.0,0,1,99
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
51.0,0,0,100
