time,S,I,R
0.0,95,5,0
1.0,0,85,15
2.0,0,75,25
3.0,0,67,33
4.0,0,57,43
5.0,0,48,52
6.0,0,42,58
7.0,0,37,63
8.0,0,34,66
9.0,0,31,69
10.0,0,28,72
11.0,0,25,75
12.0,0,21,79
13.0,0,18,82
14.0,0,16,84
15.0,0,15,85
16.0,0,14,86
17.0,0,12,88
18.0,0,10,90
19.0,0,10,90
20.0,0,8,92
21.0,0,7,93
22.0,0,5,95
23.0,0,4,96
24.0,0,4,96
25.0,0,4,96
26.0,0,2,98
27.0,0,2,98
28.0,0,1,99
29.0,0,1,99
30.0,0,1,99
31.0,0,1,99
32.0,0,1,99
33.0,0,1,99
34.0,0,1,99
35.0,0,1,99
36.0,0,1,99
37.0,0,1,99
38.0,0,1,99
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
