time,S,I,R
0.0,95,5,0
1.0,0,94,6
2.0,0,88,12
3.0,0,76,24
4.0,0,67,33
5.0,0,62,38
6.0,0,57,43
7.0,0,53,47
8.0,0,51,49
9.0,0,46,54
10.0,0,42,58
11.0,0,38,62
12.0,0,37,63
13.0,0,34,66
14.0,0,30,70
15.0,0,28,72
16.0,0,21,79
17.0,0,16,84
18.0,0,15,85
19.0,0,13,87
20.0,0,13,87
21.0,0,12,88
22.0,0,12,88
23.0,0,11,89
24.0,0,10,90
25.0,0,9,91
26.0,0,9,91
27.0,0,6,94
28.0,0,5,95
29.0,0,5,95
30.0,0,4,96
31.0,0,3,97
32.0,0,2,98
33.0,0,2,98
34.0,0,1,99
35.0,0,1,99
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
