time,S,I,R
0.0,95,5,0
1.0,0,93,7
2.0,0,85,15
3.0,0,77,23
4.0,0,67,33
5.0,0,58,42
6.0,0,53,47
7.0,0,49,51
8.0,0,46,54
9.0,0,42,58
10.0,0,41,59
11.0,0,35,65
12.0,0,33,67
13.0,0,25,75
14.0,0,23,77
15.0,0,21,79
16.0,0,19,81
17.0,0,16,84
18.0,0,14,86
19.0,0,12,88
20.0,0,12,88
21.0,0,11,89
22.0,0,11,89
23.0,0,10,90
24.0,0,9,91
25.0,0,8,92
26.0,0,8,92
27.0,0,7,93
28.0,0,7,93
29.0,0,7,93
30.0,0,5,95
31.0,0,5,95
32.0,0,5,95
33.0,0,4,96
34.0,0,4,96
35.0,0,4,96
36.0,0,3,97
37.0,0,3,97
38.0,0,2,98
39.0,0,2,98
40.0,0,2,98
41.0,0,2,98
42.0,0,2,98
43.0,0,2,98
44.0,0,2,98
45.0,0,2,98
46.0,0,1,99
47.0,0,1,99
48.0,0,1,99
49.0,0,1,99
