time,S,I,R
0.0,95,5,0
1.0,0,90,10
2.0,0,84,16
3.0,0,75,25
4.0,0,72,28
5.0,0,66,34
6.0,0,60,40
7.0,0,53,47
8.0,0,48,52
9.0,0,37,63
10.0,0,32,68
11.0,0,31,69
12.0,0,27,73
13.0,0,26,74
14.0,0,23,77
15.0,0,21,79
16.0,0,15,85
17.0,0,13,87
18.0,0,13,87
19.0,0,12,88
20.0,0,11,89
21.0,0,8,92
22.0,0,6,94
23.0,0,5,95
24.0,0,5,95
25.0,0,5,95
26.0,0,5,95
27.0,0,4,96
28.0,0,3,97
29.0,0,2,98
30.0,0,1,99
31.0,0,1,99
32.0,0,1,99
33.0,0,1,99
34.0,0,1,99
35.0,0,1,99
36.0,0,1,99
37.0,0,1,99
38.0,0,1,99
39.0,0,0,100
