time,S,I,R
0.0,95,5,0
1.0,0,90,10
2.0,0,83,17
3.0,0,76,24
4.0,0,63,37
5.0,0,51,49
6.0,0,46,54
7.0,0,43,57
8.0,0,39,61
9.0,0,33,67
10.0,0,30,70
11.0,0,30,70
12.0,0,26,74
13.0,0,24,76
14.0,0,20,80
15.0,0,18,82
16.0,0,18,82
17.0,0,17,83
18.0,0,14,86
19.0,0,13,87
20.0,0,13,87
21.0,0,12,88
22.0,0,11,89
23.0,0,9,91
24.0,0,8,92
25.0,0,8,92
26.0,0,7,93
27.0,0,7,93
28.0,0,7,93
29.0,0,7,93
30.0,0,6,94
31.0,0,6,94
32.0,0,4,96
33.0,0,3,97
34.0,0,2,98
35.0,0,2,98
36.0,0,2,98
37.0,0,2,98
38.0,0,2,98
39.0,0,1,99
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
51.0,0,0,100
