time,S,I,R
0.0,95,5,0
1.0,0,84,16
2.0,0,73,27
3.0,0,67,33
4.0,0,61,39
5.0,0,52,48
6.0,0,47,53
7.0,0,42,58
8.0,0,40,60
9.0,0,33,67
10.0,0,32,68
11.0,0,27,73
12.0,0,22,78
13.0,0,19,81
14.0,0,17,83
15.0,0,15,85
16.0,0,12,88
17.0,0,10,90
18.0,0,8,92
19.0,0,7,93
20.0,0,4,96
21.0,0,4,96
22.0,0,3,97
23.0,0,3,97
24.0,0,3,97
25.0,0,3,97
26.0,0,3,97
27.0,0,3,97
28.0,0,2,98
29.0,0,2,98
30.0,0,2,98
31.0,0,2,98
32.0,0,2,98
33.0,0,1,99
34.0,0,1,99
35.0,0,1,99
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
