time,S,I,R
0.0,95,5,0
1.0,0,94,6
2.0,0,87,13
3.0,0,81,19
4.0,0,70,30
5.0,0,68,32
6.0,0,61,39
7.0,0,54,46
8.0,0,48,52
9.0,0,44,56
10.0,0,33,67
11.0,0,28,72
12.0,0,28,72
13.0,0,27,73
14.0,0,26,74
15.0,0,19,81
16.0,0,17,83
17.0,0,16,84
18.0,0,15,85
19.0,0,12,88
20.0,0,10,90
21.0,0,9,91
22.0,0,7,93
23.0,0,7,93
24.0,0,6,94
25.0,0,5,95
26.0,0,4,96
27.0,0,4,96
28.0,0,3,97
29.0,0,2,98
30.0,0,1,99
31.0,0,1,99
32.0,0,0,100
33.0,0,0,100
34.0,0,0,100
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
51.0,0,0,100
52.0,0,0,100
53.0,0,0,100
54.0,0,0,100
55.0,0,0,100
56.0,0,0,100
57.0,0,0,100
58.0,0,0,100
59.0,0,0,100
60.0,0,0,100
61.0,0,0,100
62.0,0,0,100
63.0,0,0,100
64.0,0,0,100
65.0,0,0,100
66.0,0,0,100
67.0,0,0,100
68.0,0,0,100
69.0,0,0,100
