time,S,I,R
0.0,95,5,0
1.0,0,95,5
2.0,0,88,12
3.0,0,81,19
4.0,0,70,30
5.0,0,66,34
6.0,0,60,40
7.0,0,57,43
8.0,0,48,52
9.0,0,40,60
10.0,0,34,66
11.0,0,30,70
12.0,0,27,73
13.0,0,26,74
14.0,0,21,79
15.0,0,21,79
16.0,0,17,83
17.0,0,16,84
18.0,0,16,84
19.0,0,16,84
20.0,0,15,85
21.0,0,14,86
22.0,0,13,87
23.0,0,13,87
24.0,0,11,89
25.0,0,11,89
26.0,0,10,90
27.0,0,10,90
28.0,0,9,91
29.0,0,9,91
30.0,0,7,93
31.0,0,7,93
32.0,0,7,93
33.0,0,6,94
34.0,0,5,95
35.0,0,2,98
36.0,0,2,98
37.0,0,2,98
38.0,0,2,98
39.0,0,2,98
40.0,0,2,98
41.0,0,1,99
42.0,0,1,99
43.0,0,0,100
