time,S,I,R
0.0,95,5,0
1.0,0,89,11
2.0,0,82,18
3.0,0,71,29
4.0,0,67,33
5.0,0,59,41
6.0,0,53,47
7.0,0,47,53
8.0,0,37,63
9.0,0,32,68
10.0,0,29,71
11.0,0,27,73
12.0,0,23,77
13.0,0,22,78
14.0,0,19,81
15.0,0,16,84
16.0,0,13,87
17.0,0,12,88
18.0,0,7,93
19.0,0,7,93
20.0,0,7,93
21.0,0,5,95
22.0,0,4,96
23.0,0,4,96
24.0,0,3,97
25.0,0,3,97
26.0,0,2,98
27.0,0,2,98
28.0,0,2,98
29.0,0,2,98
30.0,0,1,99
31.0,0,1,99
32.0,0,1,99
33.0,0,1,99
34.0,0,0,100
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
