time,S,I,R
0.0,95,5,0
1.0,0,94,6
2.0,0,87,13
3.0,0,76,24
4.0,0,67,33
5.0,0,57,43
6.0,0,50,50
7.0,0,46,54
8.0,0,39,61
9.0,0,35,65
10.0,0,33,67
11.0,0,27,73
12.0,0,24,76
13.0,0,24,76
14.0,0,23,77
15.0,0,22,78
16.0,0,16,84
17.0,0,14,86
18.0,0,14,86
19.0,0,13,87
20.0,0,12,88
21.0,0,11,89
22.0,0,10,90
23.0,0,9,91
24.0,0,6,94
25.0,0,6,94
26.0,0,5,95
27.0,0,5,95
28.0,0,5,95
29.0,0,3,97
30.0,0,3,97
31.0,0,2,98
32.0,0,2,98
33.0,0,2,98
34.0,0,1,99
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
