time,S,I,R
0.0,95,5,0
1.0,0,89,11
2.0,0,83,17
3.0,0,69,31
4.0,0,62,38
5.0,0,59,41
6.0,0,55,45
7.0,0,46,54
8.0,0,43,57
9.0,0,37,63
10.0,0,33,67
11.0,0,28,72
12.0,0,25,75
13.0,0,22,78
14.0,0,19,81
15.0,0,19,81
16.0,0,17,83
17.0,0,17,83
18.0,0,17,83
19.0,0,16,84
20.0,0,16,84
21.0,0,14,86
22.0,0,14,86
23.0,0,14,86
24.0,0,13,87
25.0,0,10,90
26.0,0,10,90
27.0,0,8,92
28.0,0,6,94
29.0,0,6,94
30.0,0,5,95
31.0,0,3,97
32.0,0,3,97
33.0,0,3,97
34.0,0,1,99
35.0,0,1,99
36.0,0,1,99
37.0,0,1,99
38.0,0,1,99
39.0,0,0,100
40.0,0,0,100
