time,S,I,R
0.0,95,5,0
1.0,0,83,17
2.0,0,76,24
3.0,0,67,33
4.0,0,61,39
5.0,0,53,47
6.0,0,46,54
7.0,0,41,59
8.0,0,35,65
9.0,0,32,68
10.0,0,29,71
11.0,0,26,74
12.0,0,22,78
13.0,0,16,84
14.0,0,14,86
15.0,0,14,86
16.0,0,12,88
17.0,0,11,89
18.0,0,10,90
19.0,0,9,91
20.0,0,8,92
21.0,0,7,93
22.0,0,6,94
23.0,0,5,95
24.0,0,4,96
25.0,0,4,96
26.0,0,2,98
27.0,0,1,99
28.0,0,1,99
29.0,0,1,99
30.0,0,1,99
31.0,0,1,99
32.0,0,1,99
33.0,0,1,99
34.0,0,1,99
35.0,0,1,99
36.0,0,1,99
37.0,0,1,99
38.0,0,1,99
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
